OTU	apr13_E_73	apr13_H2O_75	apr13_W_74	apr20_E_82	apr20_H2O_84	apr20_W_83	apr27_H2O_93	apr27_W_92	apr5_E_64	apr5_H2O_66	apr5_W_65	aug3_E_184	aug3_H2O_186	aug3_W_185	jul20_E_175	jul20_H2O_177	jul20_W_176	jul7_E_166	jul7_H2O_168	jul7_W_167	jun1_E_136	jun1_H2O_138	jun1_W_137	jun21_E_157	jun21_H2O_159	jun21_W_158	jun7_E_148	jun7_H2O_150	jun7_W_149	mar15_W_38	mar24_E_46	mar24_H2O_48	mar24_W_47	mar30_E_55	mar30_H2O_57	mar30_W_56	may10_E_109	may10_H2O_111	may10_W_110	may18_E_118	may18_H2O_120	may18_W_119	may25_E_127	may25_H2O_129	may25_W_128	may5_E_100	may5_W_101
ASV334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	40	0	13	0	0	113	39	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV335	22	0	0	0	108	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV336	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV337	0	0	71	26	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	15	0	0	61	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV338	0	0	0	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV339	0	0	0	0	91	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0
ASV340	0	0	0	0	151	0	0	0	0	88	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV341	0	0	0	0	0	0	0	0	0	0	0	73	120	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV342	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	43	0	163	10	0
ASV343	25	0	0	0	0	0	0	20	51	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	90	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV344	0	0	0	0	34	0	0	4	0	0	0	0	0	0	21	37	70	0	0	0	0	0	0	14	0	12	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0
ASV345	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV346	0	0	0	81	45	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
ASV347	0	0	0	42	0	0	0	0	0	33	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV348	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	0	61	0	0	0	0	0	0
ASV349	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0
ASV350	0	111	0	0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV351	0	0	0	0	0	0	35	0	0	0	0	0	8	0	13	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	13	26	46	0	0
ASV352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV353	0	0	0	0	146	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0
ASV354	0	0	0	0	137	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0
ASV355	0	0	0	0	0	0	0	18	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	52	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	9	119	0	19	0	0	0	0	0	37
ASV357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV358	13	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	60	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV359	0	0	9	0	0	0	0	0	0	19	0	27	0	0	169	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV360	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV362	0	0	0	0	233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV363	23	0	0	0	0	0	0	0	78	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	54	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV364	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	98	0	0	0	0	43	40	0
ASV365	14	0	0	0	42	0	0	17	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	70	14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV366	0	0	0	108	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	8	0	0
ASV368	16	0	0	0	0	0	0	17	111	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV370	0	0	0	0	0	0	0	15	84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	26	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV371	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV372	0	0	0	0	0	0	0	19	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	49	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV373	0	0	0	0	0	0	0	4	0	67	0	0	0	0	30	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV374	0	0	0	0	0	0	0	0	0	11	0	0	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV376	0	0	0	0	55	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
ASV377	0	0	0	0	0	42	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV378	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	114	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV379	0	0	0	54	58	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV380	0	0	0	0	0	0	0	0	79	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	61	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV381	0	0	0	0	82	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0
ASV382	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	63	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV383	0	0	0	0	30	0	0	0	0	0	0	0	6	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	4	0	0	0	0	53	0	11	0	15
ASV384	0	0	0	24	7	0	53	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0
ASV385	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	51	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
ASV386	0	0	0	0	0	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV387	0	0	0	0	0	0	0	0	0	0	0	35	0	0	79	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
